ES_ID,Brand_Name,Model_Number,Additional_Model_Information,Type,Product_Class,Defrost_Type,Compact,Built-in,Height_Inches,Width_Inches,Capacity_Volume,Adjusted_Volume,Estimated_Annual_Energy_Use,US_Federal_Standard_Energy_Use,Date_Available,Date_Certified,Markets,CB_Model_Identifier,
2295339,Marvel,NO24RAS***,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,33.8,23.9,5.3,5.3,224,308,5/15/2017,5/1/2017,"United States, Canada",ES_1100125_NO24RAS***_05022017023618_70135330,No
2222259,Master Chef,043-0288-4,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,20.8,17.3,1.7,1.7,208,232,11/30/2014,9/9/2014,Canada,ES_1105798_HISENSE RONSHEN (GUANGDONG) REFRIGERATOR CO LTD (153223) | 043-0288-4_05312013165031_9031039,No
2285190,Master Chef,043-0288-4,,Compact,11 - Compact Refrigerator and Refrigerator-Freezer other than All-Refrigerator - manual defrost,Manual,Yes,No,19.4,18.6,1.3,1.6,207,267,12/5/2015,12/1/2016,Canada,ES_1025242_043-0288-4_12022016111002_7002781,No
2285185,Master Chef,043-0289-2,,Compact,11 - Compact Refrigerator and Refrigerator-Freezer other than All-Refrigerator - manual defrost,Manual,Yes,No,33.9,18.6,3.3,3.3,220,282,12/22/2015,12/1/2016,Canada,ES_1025242_043-0289-2_12022016111015_7015150,No
2219697,Master Chef,043-0290-6,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,32.3,20.4,4.2,4.2,226,252,8/30/2015,2/27/2014,Canada,ES_1025242_043-0290-6_09172014162332_9152032,No
2285188,Master Chef,043-0290-6,,Compact,11 - Compact Refrigerator and Refrigerator-Freezer other than All-Refrigerator - manual defrost,Manual,Yes,No,33.9,19.7,4.5,4.5,226,293,7/12/2016,12/1/2016,Canada,ES_1025242_043-0290-6_12022016111028_7028014,No
2243851,Master Chef,043-0291-4,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,33.7,18.7,2.9,3.6,321,357,7/7/2015,7/21/2015,Canada,ES_1025242_043-0291-4_07072015142556_4850999,No
2285184,Master Chef,043-0291-4,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,33,18.5,3.1,3.8,270,358,1/22/2015,12/1/2016,Canada,ES_1025242_043-0291-4_12022016111040_7040714,No
2208195,Maytag,MB*1957DE*,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,65.5,29.6,18.6,23,469,521,4/23/2014,3/28/2014,"United States, Canada",ES_0022856_WRF540CWB*_03282014113823_2714961,No
2272147,Maytag,MB*1957DE*,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,65.5,29.6,18.6,23,553,605,4/15/2016,6/14/2016,"United States, Canada",ES_0022856_MB*1957DE*_07112016115240_70084302,No
2272148,Maytag,MBB1957DE*,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,65.5,29.6,18.6,23,553,605,4/15/2016,6/14/2016,"United States, Canada",ES_0022856_MBB1957DE*_07112016115240_70084302,No
2263420,Maytag,MBB1957FE***,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,65.5,29.6,18.6,23,469,521,4/1/2016,3/24/2016,"United States, Canada",ES_0022856_MBB1957FE***03302016013641_70071754,No
2272149,Maytag,MBB1957FE***,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,65.5,29.6,18.6,23,553,605,4/15/2016,6/14/2016,"United States, Canada",ES_0022856_MBB1957FE***_07112016115240_70084302,No
2249043,MicroFridge,3.0RMF4-7D1W,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,33.3,18.6,3,3.6,319,357,9/15/2014,10/1/2015,"United States, Canada",ES_0092273_3.0RMF4-7D1W_10012015045236_70048685,No
2265100,MicroFridge,3.0RMF4H-7D1,",,Microwave combo, easy grip handle, and only Ref is Energy Star",Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,33.3,18.6,3,3.6,319,357,6/1/2016,4/15/2016,"United States, Canada",ES_0092273_3.0RMF4H-7D1_04212016124449_70074945,No
2265102,MicroFridge,3.0RMF4H-7D1S,",,Microwave combo, easy grip handle, and only Ref is Energy Star",Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,33.3,18.6,3,3.6,319,357,6/1/2016,4/15/2016,"United States, Canada",ES_0092273_3.0RMF4H-7D1S_04212016124449_70074945,No
2265098,MicroFridge,3.0RMF4H-7D1W,",,Microwave combo, easy grip handle, and only Ref is Energy Star",Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,33.3,18.6,3,3.6,319,357,6/1/2016,4/15/2016,"United States, Canada",ES_0092273_3.0RMF4H-7D1W_04212016124449_70074945,No
2265094,MicroFridge,3.0RMF4RH,",,Unit with easy grip handle",Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,33.3,18.6,3,3.6,319,357,6/1/2016,4/15/2016,"United States, Canada",ES_0092273_3.0RMF4RH_04212016124449_70074945,No
2265096,MicroFridge,3.0RMF4RHS,",,Unit with easy grip handle",Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,33.3,18.6,3,3.6,319,357,6/1/2016,4/15/2016,"United States, Canada",ES_0092273_3.0RMF4RHS_04212016124449_70074945,No
2265092,MicroFridge,3.0RMF4RHW,",,Unit with easy grip handle",Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,33.3,18.6,3,3.6,319,357,6/1/2016,4/15/2016,"United States, Canada",ES_0092273_3.0RMF4RHW_04212016124449_70074945,No
2218010,MicroFridge,3.0RMF4RW,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,33.3,18.6,3,3.6,319,357,8/1/2014,8/27/2014,"United States, Canada",ES_0092273_ 3.0RMF4RW _08272014021903_2752402,No
2234675,MicroFridge,3.6MF4A-7CD1,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,33.3,18.6,3.6,3.6,262,292,8/18/2014,3/2/2015,"United States, Canada",ES_0092273_3.6MF4A-7CD1 _03122015025156_70025705,No
2234677,MicroFridge,3.6MF4A-7CD1S,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,33.3,18.6,3.6,3.6,262,292,8/18/2014,3/2/2015,"United States, Canada",ES_0092273_3.6MF4A-7CD1S _03122015025156_70025705,No
2234679,MicroFridge,3.6MF4A-7CD1W,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,33.3,18.6,3.6,3.6,262,292,8/18/2014,3/2/2015,"United States, Canada",ES_0092273_3.6MF4A-7CD1W _03122015025156_70025705,No
2234674,MicroFridge,3.6MF4A-7D1,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,33.3,18.6,3.6,3.6,262,292,8/18/2014,3/2/2015,"United States, Canada",ES_0092273_3.6MF4A-7D1 _03122015025156_70025705,No
2234676,MicroFridge,3.6MF4A-7D1S,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,33.3,18.6,3.6,3.6,262,292,8/18/2014,3/2/2015,"United States, Canada",ES_0092273_3.6MF4A-7D1S _03122015025156_70025705,No
2234678,MicroFridge,3.6MF4A-7D1W,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,33.3,18.6,3.6,3.6,262,292,8/18/2014,3/2/2015,"United States, Canada",ES_0092273_3.6MF4A-7D1W _03122015025156_70025705,No
2218016,MicroFridge,3.6MF4RA,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,33.3,18.6,3.6,3.6,262,292,8/18/2014,8/27/2014,"United States, Canada",ES_0092273_3.6MF4RA_08272014021903_2752402,No
2218017,MicroFridge,3.6MF4RAS,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,33.3,18.6,3.6,3.6,262,292,8/18/2014,8/27/2014,"United States, Canada",ES_0092273_3.6MF4RAS_08272014021903_2752402,No
2218018,MicroFridge,3.6MF4RAW,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,33.3,18.6,3.6,3.6,262,292,8/18/2014,8/27/2014,"United States, Canada",ES_0092273_3.6MF4RAW_08272014021903_2752402,No
2234658,MicroFridge,4.8LMF4-7D1W,,Compact,13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,Automatic,Yes,No,46,18.6,4.8,5.8,346,408,9/15/2014,3/2/2015,"United States, Canada",ES_0092273_4.8LMF4-7D1W _03122015025156_70025705,No
2265112,MicroFridge,4.8LMF4H-7D1,",,Microwave combo, easy grip handle, and only Ref is Energy Star",Compact,13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,Automatic,Yes,No,46,18.6,4.8,5.8,346,408,6/1/2016,4/15/2016,"United States, Canada",ES_0092273_4.8LMF4H-7D1_04212016124449_70074945,No
2265110,MicroFridge,4.8LMF4H-7D1W,",,Microwave combo, easy grip handle, and only Ref is Energy Star",Compact,13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,Automatic,Yes,No,46,18.6,4.8,5.8,346,408,6/1/2016,4/15/2016,"United States, Canada",ES_0092273_4.8LMF4H-7D1W_04212016124449_70074945,No
2265108,MicroFridge,4.8LMF4RH,",,Unit with easy grip handle",Compact,13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,Automatic,Yes,No,46,18.6,4.8,5.8,346,408,6/1/2016,4/15/2016,"United States, Canada",ES_0092273_4.8LMF4RH_04212016124449_70074945,No
2265106,MicroFridge,4.8LMF4RHW,",,Unit with easy grip handle",Compact,13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,Automatic,Yes,No,46,18.6,4.8,5.8,346,408,6/1/2016,4/15/2016,"United States, Canada",ES_0092273_4.8LMF4RHW_04212016124449_70074945,No
2218021,MicroFridge,4.8LMF4RW,,Compact,13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,Automatic,Yes,No,46,18.6,4.8,5.8,346,408,9/5/2014,8/27/2014,"United States, Canada",ES_0092273_4.8LMF4RW_08272014021903_2752402,No
2234651,MicroFridge,4.8MF4-7CD1,,Compact,13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,Automatic,Yes,No,46,18.6,4.8,5.8,346,408,9/15/2014,3/2/2015,"United States, Canada",ES_0092273_4.8MF4-7CD1 _03122015025156_70025705,No
2234656,MicroFridge,4.8MF4-7CD1W,,Compact,13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,Automatic,Yes,No,46,18.6,4.8,5.8,346,408,9/15/2014,3/2/2015,"United States, Canada",ES_0092273_4.8MF4-7CD1W _03122015025156_70025705,No
2234650,MicroFridge,4.8MF4-7D1,,Compact,13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,Automatic,Yes,No,46,18.6,4.8,5.8,346,408,9/15/2014,3/2/2015,"United States, Canada",ES_0092273_4.8MF4-7D1 _03122015025156_70025705,No
2234655,MicroFridge,4.8MF4-7D1W,,Compact,13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,Automatic,Yes,No,46,18.6,4.8,5.8,346,408,9/15/2014,3/2/2015,"United States, Canada",ES_0092273_4.8MF4-7D1W _03122015025156_70025705,No
2234653,MicroFridge,4.8MF4-7D1WX,,Compact,13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,Automatic,Yes,No,46,18.6,4.8,5.8,346,408,9/15/2014,3/2/2015,"United States, Canada",ES_0092273_4.8MF4-7D1WX_03122015025156_70025705,No
2234648,MicroFridge,4.8MF4-7D1X,,Compact,13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,Automatic,Yes,No,46,18.6,4.8,5.8,346,408,9/15/2014,3/2/2015,"United States, Canada",ES_0092273_4.8MF4-7D1X_03122015025156_70025705,No
2251127,MicroFridge,4.8MF4-7TP,",,Unit with microwave oven on top and only refrigerator is Energy Star",Compact,13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,Automatic,Yes,No,46,18.6,4.8,5.8,346,408,9/15/2014,10/21/2015,"United States, Canada",ES_0092273_4.8MF4-7TP_10222015075858_70050817,No
2234652,MicroFridge,4.8MF4-9D1,,Compact,13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,Automatic,Yes,No,46,18.6,4.8,5.8,346,408,9/15/2014,3/2/2015,"United States, Canada",ES_0092273_4.8MF4-9D1 _03122015025156_70025705,No
2234657,MicroFridge,4.8MF4-9D1W,,Compact,13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,Automatic,Yes,No,46,18.6,4.8,5.8,346,408,9/15/2014,3/2/2015,"United States, Canada",ES_0092273_4.8MF4-9D1W _03122015025156_70025705,No
2234654,MicroFridge,4.8MF4-9D1WX,,Compact,13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,Automatic,Yes,No,46,18.6,4.8,5.8,346,408,9/15/2014,3/2/2015,"United States, Canada",ES_0092273_4.8MF4-9D1WX_03122015025156_70025705,No
2234649,MicroFridge,4.8MF4-9D1X,,Compact,13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,Automatic,Yes,No,46,18.6,4.8,5.8,346,408,9/15/2014,3/2/2015,"United States, Canada",ES_0092273_4.8MF4-9D1X_03122015025156_70025705,No
2251128,MicroFridge,4.8MF4-9TP,",,Unit with microwave oven on top and only refrigerator is Energy Star",Compact,13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,Automatic,Yes,No,46,18.6,4.8,5.8,346,408,9/15/2014,10/21/2015,"United States, Canada",ES_0092273_4.8MF4-9TP_10222015075858_70050817,No
2251129,MicroFridge,4.8MF4-9TPW,",,Unit with microwave oven on top and only refrigerator is Energy Star",Compact,13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,Automatic,Yes,No,46,18.6,4.8,5.8,346,408,9/15/2014,10/21/2015,"United States, Canada",ES_0092273_4.8MF4-9TPW_10222015075858_70050817,No
2218019,MicroFridge,4.8MF4R,,Compact,13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,Automatic,Yes,No,46,18.6,4.8,5.8,346,408,9/5/2014,8/27/2014,"United States, Canada",ES_0092273_4.8MF4R_08272014021903_2752402,No
2218020,MicroFridge,4.8MF4RW,,Compact,13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,Automatic,Yes,No,46,18.6,4.8,5.8,346,408,9/5/2014,8/27/2014,"United States, Canada",ES_0092273_4.8MF4RW_08272014021903_2752402,No
2234659,MicroFridge,4.8RMF4-7D1W,,Compact,13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,Automatic,Yes,No,46,18.6,4.8,5.8,346,408,9/15/2014,3/2/2015,"United States, Canada",ES_0092273_4.8RMF4-7D1W _03122015025156_70025705,No
2265111,MicroFridge,4.8RMF4H-7D1,",,Microwave combo, easy grip handle, and only Ref is Energy Star",Compact,13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,Automatic,Yes,No,46,18.6,4.8,5.8,346,408,6/1/2016,4/15/2016,"United States, Canada",ES_0092273_4.8RMF4H-7D1_04212016124449_70074945,No
2265109,MicroFridge,4.8RMF4H-7D1W,",,Microwave combo, easy grip handle, and only Ref is Energy Star",Compact,13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,Automatic,Yes,No,46,18.6,4.8,5.8,346,408,6/1/2016,4/15/2016,"United States, Canada",ES_0092273_4.8RMF4H-7D1W_04212016124449_70074945,No
2265107,MicroFridge,4.8RMF4RH,",,Unit with easy grip handle",Compact,13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,Automatic,Yes,No,46,18.6,4.8,5.8,346,408,6/1/2016,4/15/2016,"United States, Canada",ES_0092273_4.8RMF4RH_04212016124449_70074945,No
2265105,MicroFridge,4.8RMF4RHW,",,Unit with easy grip handle",Compact,13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,Automatic,Yes,No,46,18.6,4.8,5.8,346,408,6/1/2016,4/15/2016,"United States, Canada",ES_0092273_4.8RMF4RHW_04212016124449_70074945,No
2218022,MicroFridge,4.8RMF4RW,,Compact,13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,Automatic,Yes,No,46,18.6,4.8,5.8,346,408,9/5/2014,8/27/2014,"United States, Canada",ES_0092273_4.8RMF4RW_08272014021903_2752402,No
2212659,MICROFRIDGE with SAFE PLUG,2.5MF4*,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,26.9,19.6,2.5,2.5,227,282,6/12/2014,5/11/2015,"United States, Canada",ES_0031682_2.5MF4RE_06102014033951_2718267,No
2237893,MICROFRIDGE WITH SAFE PLUG AND 1ST DEFENSE SMOKE SENSOR,3.1MF4*,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,34,18.5,2.8,3.4,210,356,5/20/2015,4/20/2015,"United States, Canada",ES_31682_3.1MF4*_04152015151657_1286737,No
2291804,MICROFRIDGE WITH SAFE PLUG AND 1ST DEFENSE SMOKE SENSOR,3.1MF7*,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,33.5,18.9,3.1,3.7,195,358,2/20/2017,2/24/2017,"United States, Canada",ES_31682_3.1MF7*_02232017110118_8692743,No
2285187,Midea,299-5786-0,,Compact,11 - Compact Refrigerator and Refrigerator-Freezer other than All-Refrigerator - manual defrost,Manual,Yes,No,33.9,18.6,3.3,3.3,220,282,12/22/2015,12/1/2016,Canada,ES_1030337_299-5786-0_12022016111129_7089115,No
2299887,Midea,HD-165FW1,,Compact,13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,Automatic,Yes,No,43,21.6,4.5,5.4,347,403,7/14/2017,7/4/2017,"United States, Canada",ES_1030337_HD-165FW1_07142017044413_70144671,No
2199102,Midea,HD-165FWN(SZ),,Compact,13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,Automatic,Yes,No,43,21.6,4.5,5.4,347,403,12/23/2013,12/12/2013,"United States, Canada",ES_1030337_HD-165FWN(SZ)_12132013050732_2668645,No
2199506,Midea,HD-366FWEN(SZ),,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,59.8,24,9.9,11.9,296,330,12/31/2013,12/23/2013,"United States, Canada",ES_1030337_HD-366FWEN(SZ)_12312013013256_8888888,Yes
2241981,Midea,HD-368RWES,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,60,24,10.2,12.6,370,429,6/19/2015,6/10/2015,"United States, Canada",ES_1030337_HD-368RWES_06102015043826_70035417,No
2199507,Midea,HD-423FWEN(SZ),,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,59.8,24,11.5,13.9,311,346,12/31/2013,12/23/2013,"United States, Canada",ES_1030337_HD-423FWEN(SZ)_12312013013257_8888888,Yes
2299290,Midea,HD-663FWE,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,66.6,29.5,18,21,362,403,7/1/2017,7/7/2017,"United States, Canada",ES_1030337_HD-663FWE_07072017091032_8632533,Yes
2304199,Midea,HD-663FWEN,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,67,33,18,21.2,362,405,9/25/2017,9/25/2017,"United States, Canada",ES_1030337_HD-663FWEN_09282017115648_9808063,Yes
2222588,Midea,HD-663FWEN(SZ),,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,66.6,29.5,18.1,21.2,362,405,10/10/2014,10/17/2014,"United States, Canada",ES_1030337_HD-663FWEN(SZ)_10172014171142_5902599,Yes
2301631,Midea,HD-663FWE(SZ),,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,66.6,29.5,18,21,362,403,7/1/2017,8/7/2017,"United States, Canada",ES_1030337_HD-663FWE(SZ)_08072017095933_9973840,Yes
2210407,Midea,HD-663W,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,66.6,29.5,18,21,362,403,3/1/2014,2/25/2014,"United States, Canada",ES_1030337_HD-663W_05052014190110_6470547,Yes
2241985,Midea,HD-774FW,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,66.2,32.9,21.2,25.7,396,441,6/19/2015,6/4/2015,"United States, Canada",ES_1030337_HD-774FW_06092015123359_70034823,Yes
2264449,Midea,HS-121L(N)-W,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,33.9,18.6,3.3,3.3,220,245,4/1/2016,4/18/2016,United States,ES_1030337_HS-121L(N)-W_04192016112549_5149305,No
2240565,Midea,HS-57LB,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,19.4,18.6,1.6,1.6,207,232,5/31/2015,6/1/2015,"United States, Canada",ES_1030337_HS-57LB_06012015141931_8371542,No
2210473,Midea,MFRM017AEB,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,19.4,18.6,1.6,1.6,207,232,4/30/2014,4/23/2014,United States,ES_1030337_MFRM017AEB_05062014013745_0265854,No
2210474,Midea,MFRM017AES,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,19.4,18.6,1.6,1.6,207,232,4/30/2014,4/23/2014,United States,ES_1030337_MFRM017AES_05062014013712_0232109,No
2210475,Midea,MFRM017AEW,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,19.4,18.6,1.6,1.6,207,232,4/30/2014,4/23/2014,United States,ES_1030337_MFRM017AEW_05062014013729_0249393,No
2199101,Midea,UR-BCD127WC1-S,,Compact,13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,Automatic,Yes,No,43,21.6,4.5,5.4,347,403,12/23/2013,12/12/2013,"United States, Canada",ES_1030337_UR-BCD127WC1-S_12132013050731_2668645,No
2199508,Midea,UR-BCD280WE-S,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,59.8,24,9.9,11.9,296,330,12/31/2013,12/23/2013,"United States, Canada",ES_1030337_UR-BCD280WE-S_12312013013258_8888888,Yes
2199509,Midea,UR-BCD326WE-S,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,59.8,24,11.5,13.9,311,346,12/31/2013,12/23/2013,"United States, Canada",ES_1030337_UR-BCD326WE-S_12312013013259_8888888,Yes
2210476,Midea,WHD-113FB1,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,33,18.5,3.1,3.8,270,358,4/30/2014,4/23/2014,United States,ES_1030337_WHD-113FB1_05062014013205_9925748,No
2210455,Midea,WHD-113FSS1,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,33,18.5,3.1,3.8,270,358,4/30/2014,4/23/2014,United States,ES_1030337_WHD-113FSS1_05062014013228_9948207,No
2210456,Midea,WHD-113FW1,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,33,18.5,3.1,3.8,270,358,4/30/2014,4/23/2014,United States,ES_1030337_WHD-113FW1_05062014013155_9915594,No
2291924,Midea,WHD-125FBS1,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,32.9,18.5,3.3,4.1,260,360,4/1/2017,3/6/2017,"United States, Canada",ES_1030337_WHD-125FBS1_03062017083747_9467169,No
2225180,Midea,WHD-127FW1,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,33,18.5,3.5,4.3,290,361,12/1/2014,11/17/2014,"United States, Canada",ES_1030337_WHD-127FW1_11172014074455_0295185,No
2286698,Midea,WHD-165LW1,,Compact,13 - Compact refrigerator-freezers - automatic defrost with top-mounted freezer,Automatic,Yes,No,43,21.6,4.5,4.5,347,392,12/16/2016,12/16/2016,"United States, Canada",ES_1030337_WHD-165LW1_12202016080749_7011363,No
2285601,Midea,WHD-366FWEB1,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,59.8,24,9.9,12,296,331,12/6/2016,12/18/2015,"United States, Canada",ES_1030337_WHD-366FWEB1_12072016015714_70111980,Yes
2285602,Midea,WHD-366FWESS1,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,59.8,24,9.9,12,296,331,12/6/2016,12/18/2015,"United States, Canada",ES_1030337_WHD-366FWESS1_12072016015714_70111980,Yes
2208194,Maytag,MBF1953DE*,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,65.5,29.6,18.6,23,553,605,4/23/2014,4/21/2015,"United States, Canada",ES_0022856_JFC2089BE*_03282014113822_2714961,No
